"algo","compressed-oops","dry-mode","jvm","size","tag","threads","-","count","mean","stdDev"
"CMS_ParNew","off","false","hs7u15","4.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","915.0697674418604","85.37074772848149"
"CMS_ParNew","off","false","hs7u15","4.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","905.78073089701","61.212215363967154"
"CMS_ParNew","off","false","hs7u15","4.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","969.8006644518273","119.22875135243191"
"CMS_ParNew","off","false","hs7u15","4.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","957.9202657807309","68.1491447841643"
"CMS_ParNew","off","false","hs7u15","8.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1292.7873754152824","60.705661862365616"
"CMS_ParNew","off","false","hs7u15","8.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1124.2558139534883","107.31583625935791"
"CMS_ParNew","off","false","hs7u15","8.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1252.4418604651162","109.46900276625615"
"CMS_ParNew","off","false","hs7u15","8.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1242.485049833887","114.05537477047808"
"CMS_ParNew","off","false","hs7u15","8.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1043.860465116279","73.70314299601677"
"CMS_ParNew","off","false","hs7u15","12.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1449.1295681063123","47.45524021013572"
"CMS_ParNew","off","false","hs7u15","12.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1162.8803986710964","49.43520522987673"
"CMS_ParNew","off","false","hs7u15","12.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1194.0033222591362","116.24477263534176"
"CMS_ParNew","off","false","hs7u15","12.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1231.4019933554816","83.68927577502178"
"CMS_ParNew","off","false","hs7u15","12.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1363.0265780730897","59.01550523709976"
"CMS_ParNew","off","false","hs7u15","16.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1514.4352159468438","73.25053687082493"
"CMS_ParNew","off","false","hs7u15","16.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1485.1229235880398","101.21570748301204"
"CMS_ParNew","off","false","hs7u15","16.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1412.9634551495017","116.4317859981532"
"CMS_ParNew","off","false","hs7u15","16.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1553.345514950166","100.3656118135194"
"CMS_ParNew","off","false","hs7u15","16.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1512.514950166113","66.00028145324511"
"CMS_ParNew","off","false","hs7u15","20.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1657.9136212624585","70.82582993904536"
"CMS_ParNew","off","false","hs7u15","20.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1564.5747508305649","62.86069522106145"
"CMS_ParNew","off","false","hs7u15","20.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1712.7906976744187","87.29942010503781"
"CMS_ParNew","off","false","hs7u15","20.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1613.5980066445184","76.05266488794103"
"CMS_ParNew","off","false","hs7u15","20.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1594.6445182724253","60.8141049454454"
"CMS_ParNew","off","false","hs7u15","24.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1637.810631229236","34.01651963248119"
"CMS_ParNew","off","false","hs7u15","24.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1671.4119601328903","50.41070250178164"
"CMS_ParNew","off","false","hs7u15","24.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1609.9767441860465","69.3866062024709"
"CMS_ParNew","off","false","hs7u15","24.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1647.5182724252493","47.891805994349255"
"CMS_ParNew","off","false","hs7u15","24.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1573.1328903654485","132.23703529246856"
"CMS_ParNew","off","false","hs7u15","28.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1781.485049833887","66.03022520240486"
"CMS_ParNew","off","false","hs7u15","28.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1648.392026578073","114.26093208475419"
"CMS_ParNew","off","false","hs7u15","28.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1911.1760797342192","138.37996786946837"
"CMS_ParNew","off","false","hs7u15","28.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1681.906976744186","91.45936401998327"
"CMS_ParNew","off","false","hs7u15","28.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1784.7076411960134","46.70193435510777"
"CMS_ParNew","off","false","hs7u15","32.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1816.8504983388705","77.93097449323591"
"CMS_ParNew","off","false","hs7u15","32.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1773.6943521594685","39.41709329528317"
"CMS_ParNew","off","false","hs7u15","32.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1833.421926910299","62.22762350583894"
"CMS_ParNew","off","false","hs7u15","32.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1844.5116279069769","53.69803628320185"
"CMS_ParNew","off","false","hs7u15","32.0","hs7u15 CMS_ParNew pthreads:1 coops:off","1","","301","1793.408637873754","49.230717848441024"
"ParNew","off","false","hs7u15","1.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","656.7142857142857","51.023891767583486"
"ParNew","off","false","hs7u15","1.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","780.3728222996516","39.01438616170508"
"ParNew","off","false","hs7u15","1.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","743.5400696864111","60.61724577224381"
"ParNew","off","false","hs7u15","1.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","591.6062717770035","45.65842384469608"
"ParNew","off","false","hs7u15","1.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","582.8188153310105","15.051199310590242"
"ParNew","off","false","hs7u15","2.0","hs7u15 ParNew pthreads:1 coops:off","1","","288","856.8159722222222","57.39559502454477"
"ParNew","off","false","hs7u15","2.0","hs7u15 ParNew pthreads:1 coops:off","1","","288","744.5451388888889","8.45153938855307"
"ParNew","off","false","hs7u15","2.0","hs7u15 ParNew pthreads:1 coops:off","1","","288","741.7465277777778","50.470442963616634"
"ParNew","off","false","hs7u15","2.0","hs7u15 ParNew pthreads:1 coops:off","1","","288","851.25","26.183115848872987"
"ParNew","off","false","hs7u15","2.0","hs7u15 ParNew pthreads:1 coops:off","1","","288","737.34375","15.226868699177654"
"ParNew","off","false","hs7u15","3.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","807.1533101045296","86.7189230673624"
"ParNew","off","false","hs7u15","3.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","847.3519163763066","139.60423723447263"
"ParNew","off","false","hs7u15","3.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","1026.2369337979094","38.447751256234106"
"ParNew","off","false","hs7u15","3.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","991.6515679442508","54.291417715982575"
"ParNew","off","false","hs7u15","3.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","1001.0662020905924","63.239044916507616"
"ParNew","off","false","hs7u15","4.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","844.8606271777004","31.651985262147097"
"ParNew","off","false","hs7u15","4.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","873.98606271777","25.629628450931452"
"ParNew","off","false","hs7u15","4.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","1015.1393728222996","128.4114470714337"
"ParNew","off","false","hs7u15","4.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","1023.7491289198606","16.68732094813058"
"ParNew","off","false","hs7u15","4.0","hs7u15 ParNew pthreads:1 coops:off","1","","287","884.7630662020906","93.18207212875338"
"ParNew","off","false","hs7u15","8.0","hs7u15 ParNew pthreads:1 coops:off","1","","286","1081.2622377622379","19.64984849918949"
"ParNew","off","false","hs7u15","8.0","hs7u15 ParNew pthreads:1 coops:off","1","","286","982.7412587412588","53.16371512045087"
"ParNew","off","false","hs7u15","8.0","hs7u15 ParNew pthreads:1 coops:off","1","","286","1104.9125874125873","48.40450243048984"
"ParNew","off","false","hs7u15","8.0","hs7u15 ParNew pthreads:1 coops:off","1","","286","1159.7097902097903","144.1611243168265"
"ParNew","off","false","hs7u15","8.0","hs7u15 ParNew pthreads:1 coops:off","1","","268","1252.4589552238806","93.22238193926937"
"ParNew","off","false","hs7u15","12.0","hs7u15 ParNew pthreads:1 coops:off","1","","282","1087.4787234042553","24.274608946490527"
"ParNew","off","false","hs7u15","12.0","hs7u15 ParNew pthreads:1 coops:off","1","","281","1105.9572953736654","37.6294674955928"
"ParNew","off","false","hs7u15","12.0","hs7u15 ParNew pthreads:1 coops:off","1","","211","1328.8720379146919","48.189768290424496"
"ParNew","off","false","hs7u15","12.0","hs7u15 ParNew pthreads:1 coops:off","1","","235","1232.9914893617022","166.68147713884082"
"ParNew","off","false","hs7u15","12.0","hs7u15 ParNew pthreads:1 coops:off","1","","211","1331.4976303317535","98.69140828975043"
"ParNew","off","false","hs7u15","16.0","hs7u15 ParNew pthreads:1 coops:off","1","","218","1243.2752293577983","110.19864229001202"
"ParNew","off","false","hs7u15","16.0","hs7u15 ParNew pthreads:1 coops:off","1","","228","1198.627192982456","47.302929669086254"
"ParNew","off","false","hs7u15","16.0","hs7u15 ParNew pthreads:1 coops:off","1","","174","1466.0402298850574","46.369252495148494"
"ParNew","off","false","hs7u15","16.0","hs7u15 ParNew pthreads:1 coops:off","1","","188","1302.8936170212767","149.19378859390298"
"ParNew","off","false","hs7u15","16.0","hs7u15 ParNew pthreads:1 coops:off","1","","182","1370.8351648351647","120.86462900143523"
"ParNew","off","false","hs7u15","20.0","hs7u15 ParNew pthreads:1 coops:off","1","","173","1350.757225433526","29.89710712204813"
"ParNew","off","false","hs7u15","20.0","hs7u15 ParNew pthreads:1 coops:off","1","","180","1226.3722222222223","13.444962111244442"
"ParNew","off","false","hs7u15","20.0","hs7u15 ParNew pthreads:1 coops:off","1","","181","1221.243093922652","14.755334996861565"
"ParNew","off","false","hs7u15","20.0","hs7u15 ParNew pthreads:1 coops:off","1","","150","1517.06","51.95218699278473"
"ParNew","off","false","hs7u15","20.0","hs7u15 ParNew pthreads:1 coops:off","1","","169","1475.775147928994","95.08673883925458"
"ParNew","off","false","hs7u15","24.0","hs7u15 ParNew pthreads:1 coops:off","1","","104","1553.326923076923","18.458603532733914"
"ParNew","off","false","hs7u15","24.0","hs7u15 ParNew pthreads:1 coops:off","1","","104","1425.6923076923076","25.487582543376927"
"ParNew","off","false","hs7u15","24.0","hs7u15 ParNew pthreads:1 coops:off","1","","104","1377.5","27.47411369047225"
"ParNew","off","false","hs7u15","24.0","hs7u15 ParNew pthreads:1 coops:off","1","","104","1664.6057692307693","69.45964770298943"
"ParNew","off","false","hs7u15","24.0","hs7u15 ParNew pthreads:1 coops:off","1","","103","1662.3980582524273","101.2324384679699"
"ParNew","off","false","hs7u15","28.0","hs7u15 ParNew pthreads:1 coops:off","1","","112","1577.2232142857142","17.217469233638855"
"ParNew","off","false","hs7u15","28.0","hs7u15 ParNew pthreads:1 coops:off","1","","112","1579.3482142857142","33.39153812330211"
"ParNew","off","false","hs7u15","28.0","hs7u15 ParNew pthreads:1 coops:off","1","","112","1424.5","17.960770743882875"
"ParNew","off","false","hs7u15","28.0","hs7u15 ParNew pthreads:1 coops:off","1","","96","1650.21875","61.65262280258237"
"ParNew","off","false","hs7u15","28.0","hs7u15 ParNew pthreads:1 coops:off","1","","75","1722.24","6.862147380124601"
"ParNew","off","false","hs7u15","32.0","hs7u15 ParNew pthreads:1 coops:off","1","","61","1823.0655737704917","37.30242766787333"
"ParNew","off","false","hs7u15","32.0","hs7u15 ParNew pthreads:1 coops:off","1","","61","1782.2622950819673","10.635390409309304"
"ParNew","off","false","hs7u15","32.0","hs7u15 ParNew pthreads:1 coops:off","1","","61","1850.032786885246","74.56012365717896"
"ParNew","off","false","hs7u15","32.0","hs7u15 ParNew pthreads:1 coops:off","1","","61","1731.655737704918","5.358875725936911"
"ParNew","off","false","hs7u15","32.0","hs7u15 ParNew pthreads:1 coops:off","1","","61","1860.0","23.749374452504565"
"Serial","off","false","hs7u15","1.0","hs7u15 Serial pthreads:1 coops:off","1","","287","459.68989547038325","51.70754669971673"
"Serial","off","false","hs7u15","1.0","hs7u15 Serial pthreads:1 coops:off","1","","287","486.30662020905925","16.33160479125771"
"Serial","off","false","hs7u15","1.0","hs7u15 Serial pthreads:1 coops:off","1","","287","407.5679442508711","15.423230712132497"
"Serial","off","false","hs7u15","1.0","hs7u15 Serial pthreads:1 coops:off","1","","287","479.18466898954705","26.811460219585882"
"Serial","off","false","hs7u15","1.0","hs7u15 Serial pthreads:1 coops:off","1","","287","505.44947735191636","32.64351947689435"
"Serial","off","false","hs7u15","2.0","hs7u15 Serial pthreads:1 coops:off","1","","288","722.8923611111111","28.11531704887057"
"Serial","off","false","hs7u15","2.0","hs7u15 Serial pthreads:1 coops:off","1","","288","630.6527777777778","53.479333942659586"
"Serial","off","false","hs7u15","2.0","hs7u15 Serial pthreads:1 coops:off","1","","288","691.7326388888889","51.7393444878872"
"Serial","off","false","hs7u15","2.0","hs7u15 Serial pthreads:1 coops:off","1","","288","583.0104166666666","32.02770983146663"
"Serial","off","false","hs7u15","2.0","hs7u15 Serial pthreads:1 coops:off","1","","288","703.2847222222222","59.13698353944944"
"Serial","off","false","hs7u15","3.0","hs7u15 Serial pthreads:1 coops:off","1","","287","793.0592334494773","83.65733977582036"
"Serial","off","false","hs7u15","3.0","hs7u15 Serial pthreads:1 coops:off","1","","287","743.1080139372822","58.09644905003076"
"Serial","off","false","hs7u15","3.0","hs7u15 Serial pthreads:1 coops:off","1","","287","862.3554006968641","54.92179264253346"
"Serial","off","false","hs7u15","3.0","hs7u15 Serial pthreads:1 coops:off","1","","287","674.4216027874564","19.310590517690727"
"Serial","off","false","hs7u15","3.0","hs7u15 Serial pthreads:1 coops:off","1","","287","836.3763066202091","43.58320805068754"
"Serial","off","false","hs7u15","4.0","hs7u15 Serial pthreads:1 coops:off","1","","287","853.0174216027874","30.130662776396957"
"Serial","off","false","hs7u15","4.0","hs7u15 Serial pthreads:1 coops:off","1","","287","911.0662020905924","81.3779358277345"
"Serial","off","false","hs7u15","4.0","hs7u15 Serial pthreads:1 coops:off","1","","287","927.8048780487804","44.04563175336581"
"Serial","off","false","hs7u15","4.0","hs7u15 Serial pthreads:1 coops:off","1","","287","913.4878048780488","59.05055140567168"
"Serial","off","false","hs7u15","4.0","hs7u15 Serial pthreads:1 coops:off","1","","287","909.2160278745645","73.66367223549692"
"Serial","off","false","hs7u15","8.0","hs7u15 Serial pthreads:1 coops:off","1","","268","1085.1044776119404","41.61071702092516"
"Serial","off","false","hs7u15","8.0","hs7u15 Serial pthreads:1 coops:off","1","","253","1110.2173913043478","53.59344259185999"
"Serial","off","false","hs7u15","8.0","hs7u15 Serial pthreads:1 coops:off","1","","286","995.6503496503497","68.08034730147098"
"Serial","off","false","hs7u15","8.0","hs7u15 Serial pthreads:1 coops:off","1","","262","1085.4312977099237","58.892198817176904"
"Serial","off","false","hs7u15","8.0","hs7u15 Serial pthreads:1 coops:off","1","","286","902.9020979020979","47.8216112139194"
"Serial","off","false","hs7u15","12.0","hs7u15 Serial pthreads:1 coops:off","1","","251","978.6454183266932","23.315730222774786"
"Serial","off","false","hs7u15","12.0","hs7u15 Serial pthreads:1 coops:off","1","","223","1050.2645739910313","102.30792766635307"
"Serial","off","false","hs7u15","12.0","hs7u15 Serial pthreads:1 coops:off","1","","260","1009.9076923076923","48.64588624458159"
"Serial","off","false","hs7u15","12.0","hs7u15 Serial pthreads:1 coops:off","1","","260","992.4692307692308","24.587579247547346"
"Serial","off","false","hs7u15","12.0","hs7u15 Serial pthreads:1 coops:off","1","","223","1047.2331838565021","93.73088742552478"
"Serial","off","false","hs7u15","16.0","hs7u15 Serial pthreads:1 coops:off","1","","182","1147.7692307692307","53.263511812657114"
"Serial","off","false","hs7u15","16.0","hs7u15 Serial pthreads:1 coops:off","1","","189","1072.8148148148148","48.02680680677804"
"Serial","off","false","hs7u15","16.0","hs7u15 Serial pthreads:1 coops:off","1","","168","1284.1904761904761","39.53057171068051"
"Serial","off","false","hs7u15","16.0","hs7u15 Serial pthreads:1 coops:off","1","","143","1277.6363636363637","55.34033866249918"
"Serial","off","false","hs7u15","16.0","hs7u15 Serial pthreads:1 coops:off","1","","168","1216.5595238095239","35.024260704094864"
"Serial","off","false","hs7u15","20.0","hs7u15 Serial pthreads:1 coops:off","1","","169","1176.5325443786983","63.429599002521904"
"Serial","off","false","hs7u15","20.0","hs7u15 Serial pthreads:1 coops:off","1","","168","1193.5535714285713","39.24689234415391"
"Serial","off","false","hs7u15","20.0","hs7u15 Serial pthreads:1 coops:off","1","","118","1341.0762711864406","75.012220109507"
"Serial","off","false","hs7u15","20.0","hs7u15 Serial pthreads:1 coops:off","1","","169","1158.473372781065","70.24101071915932"
"Serial","off","false","hs7u15","20.0","hs7u15 Serial pthreads:1 coops:off","1","","120","1346.0083333333334","51.36608735883362"
"Serial","off","false","hs7u15","24.0","hs7u15 Serial pthreads:1 coops:off","1","","71","1330.7323943661972","81.76502881134681"
"Serial","off","false","hs7u15","24.0","hs7u15 Serial pthreads:1 coops:off","1","","104","1182.7115384615386","55.81281784764423"
"Serial","off","false","hs7u15","24.0","hs7u15 Serial pthreads:1 coops:off","1","","104","1241.0961538461538","89.89529371085621"
"Serial","off","false","hs7u15","24.0","hs7u15 Serial pthreads:1 coops:off","1","","104","1211.2788461538462","25.28014450830673"
"Serial","off","false","hs7u15","24.0","hs7u15 Serial pthreads:1 coops:off","1","","84","1331.345238095238","31.211068720207518"
"Serial","off","false","hs7u15","28.0","hs7u15 Serial pthreads:1 coops:off","1","","60","1311.35","48.12062101289808"
"Serial","off","false","hs7u15","28.0","hs7u15 Serial pthreads:1 coops:off","1","","112","1197.080357142857","51.57192245385746"
"Serial","off","false","hs7u15","28.0","hs7u15 Serial pthreads:1 coops:off","1","","56","1400.0","80.33479054201011"
"Serial","off","false","hs7u15","28.0","hs7u15 Serial pthreads:1 coops:off","1","","56","1368.7142857142858","48.34722413574982"
"Serial","off","false","hs7u15","28.0","hs7u15 Serial pthreads:1 coops:off","1","","56","1435.0714285714287","74.55148200664733"
"Serial","off","false","hs7u15","32.0","hs7u15 Serial pthreads:1 coops:off","1","","61","1479.4918032786886","42.09965653487643"
"Serial","off","false","hs7u15","32.0","hs7u15 Serial pthreads:1 coops:off","1","","61","1316.639344262295","44.83266987471008"
"Serial","off","false","hs7u15","32.0","hs7u15 Serial pthreads:1 coops:off","1","","61","1390.5573770491803","105.08271910935319"
"Serial","off","false","hs7u15","32.0","hs7u15 Serial pthreads:1 coops:off","1","","61","1357.5901639344263","75.10503618685443"
"Serial","off","false","hs7u15","32.0","hs7u15 Serial pthreads:1 coops:off","1","","61","1407.6065573770493","34.70969944682477"
"CMS_ParNew","off","false","hs7u15","1.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","316.1262458471761","43.54221240729036"
"CMS_ParNew","off","false","hs7u15","1.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","338.09302325581393","28.9875328539636"
"CMS_ParNew","off","false","hs7u15","1.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","315.92691029900334","51.460089752133015"
"CMS_ParNew","off","false","hs7u15","1.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","342.7607973421927","38.582559251999015"
"CMS_ParNew","off","false","hs7u15","1.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","311.98006644518273","39.83153396079547"
"CMS_ParNew","off","false","hs7u15","2.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","425.4950166112957","42.90022584042176"
"CMS_ParNew","off","false","hs7u15","2.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","458.9767441860465","55.333325110687056"
"CMS_ParNew","off","false","hs7u15","2.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","470.69102990033224","63.911022704943406"
"CMS_ParNew","off","false","hs7u15","2.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","479.0797342192691","42.62796199814622"
"CMS_ParNew","off","false","hs7u15","2.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","484.2325581395349","53.771378995742346"
"CMS_ParNew","off","false","hs7u15","3.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","510.66445182724254","56.96018046191847"
"CMS_ParNew","off","false","hs7u15","3.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","562.8538205980067","25.59988372756377"
"CMS_ParNew","off","false","hs7u15","3.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","548.7109634551495","39.00225114129243"
"CMS_ParNew","off","false","hs7u15","3.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","533.4750830564784","61.78902759099657"
"CMS_ParNew","off","false","hs7u15","3.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","550.0564784053156","58.708187633750285"
"CMS_ParNew","off","false","hs7u15","4.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","593.9069767441861","43.47166164994642"
"CMS_ParNew","off","false","hs7u15","4.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","580.1395348837209","50.720723828601656"
"CMS_ParNew","off","false","hs7u15","4.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","577.4152823920266","52.06324704970655"
"CMS_ParNew","off","false","hs7u15","4.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","581.8372093023256","34.396313604137276"
"CMS_ParNew","off","false","hs7u15","4.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","594.8139534883721","41.33565631559498"
"CMS_ParNew","off","false","hs7u15","8.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","674.1528239202657","46.08280032052095"
"CMS_ParNew","off","false","hs7u15","8.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","669.704318936877","28.866325228151705"
"CMS_ParNew","off","false","hs7u15","8.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","704.5448504983389","37.62768492504188"
"CMS_ParNew","off","false","hs7u15","8.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","695.5913621262458","54.5996829101794"
"CMS_ParNew","off","false","hs7u15","8.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","721.063122923588","41.55714157033053"
"CMS_ParNew","off","false","hs7u15","12.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","762.1661129568106","37.640001975005674"
"CMS_ParNew","off","false","hs7u15","12.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","756.0066445182724","50.38225926726163"
"CMS_ParNew","off","false","hs7u15","12.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","803.126245847176","47.2615962552133"
"CMS_ParNew","off","false","hs7u15","12.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","784.4883720930233","68.5987226449055"
"CMS_ParNew","off","false","hs7u15","12.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","719.7508305647841","51.52937788314861"
"CMS_ParNew","off","false","hs7u15","16.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","886.421926910299","45.16324819639515"
"CMS_ParNew","off","false","hs7u15","16.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","869.624584717608","57.181780956285586"
"CMS_ParNew","off","false","hs7u15","16.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","887.8870431893688","50.818881031859796"
"CMS_ParNew","off","false","hs7u15","16.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","874.7740863787376","41.988553964531285"
"CMS_ParNew","off","false","hs7u15","16.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","883.405315614618","47.93609226714104"
"CMS_ParNew","off","false","hs7u15","20.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","958.7109634551495","38.923378767605605"
"CMS_ParNew","off","false","hs7u15","20.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","900.1627906976744","36.35698890235628"
"CMS_ParNew","off","false","hs7u15","20.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","914.641196013289","44.27501073194409"
"CMS_ParNew","off","false","hs7u15","20.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","904.6578073089701","54.03289739138377"
"CMS_ParNew","off","false","hs7u15","20.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","942.7242524916943","74.51509051287775"
"CMS_ParNew","off","false","hs7u15","24.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1000.4086378737542","53.38248924455723"
"CMS_ParNew","off","false","hs7u15","24.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","946.0","33.378231113892106"
"CMS_ParNew","off","false","hs7u15","24.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1049.1960132890365","43.98117368364827"
"CMS_ParNew","off","false","hs7u15","24.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","958.5681063122923","30.29905505037324"
"CMS_ParNew","off","false","hs7u15","24.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","988.2558139534884","91.59849014274432"
"CMS_ParNew","off","false","hs7u15","28.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","999.0332225913621","55.643372855813645"
"CMS_ParNew","off","false","hs7u15","28.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1083.9136212624585","34.53602068507822"
"CMS_ParNew","off","false","hs7u15","28.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1090.2724252491694","54.152659233795795"
"CMS_ParNew","off","false","hs7u15","28.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1028.591362126246","35.272396930000944"
"CMS_ParNew","off","false","hs7u15","28.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1053.5016611295682","47.82329215965705"
"CMS_ParNew","off","false","hs7u15","32.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1146.3853820598006","50.66951404370949"
"CMS_ParNew","off","false","hs7u15","32.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1054.9302325581396","22.199154071136366"
"CMS_ParNew","off","false","hs7u15","32.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1109.5382059800666","44.14318331663458"
"CMS_ParNew","off","false","hs7u15","32.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1064.6212624584718","69.32279984108979"
"CMS_ParNew","off","false","hs7u15","32.0","hs7u15 CMS_ParNew pthreads:2 coops:off","2","","301","1022.9634551495017","39.33511352682454"
"ParNew","off","false","hs7u15","1.0","hs7u15 ParNew pthreads:2 coops:off","2","","287","404.0801393728223","29.78372429252515"
"ParNew","off","false","hs7u15","1.0","hs7u15 ParNew pthreads:2 coops:off","2","","287","423.62369337979095","47.138736554132656"
"ParNew","off","false","hs7u15","1.0","hs7u15 ParNew pthreads:2 coops:off","2","","287","414.4843205574913","30.173117199617433"
